"RID","gender","age","education","IPIP50Agreeableness_1","IPIP50Agreeableness_2","IPIP50Agreeableness_3","IPIP50Agreeableness_4","IPIP50Agreeableness_5","IPIP50Agreeableness_6","IPIP50Agreeableness_7","IPIP50Agreeableness_8","IPIP50Agreeableness_9","IPIP50Agreeableness_10","IPIP50Conscientiousness_1","IPIP50Conscientiousness_2","IPIP50Conscientiousness_3","IPIP50Conscientiousness_4","IPIP50Conscientiousness_5","IPIP50Conscientiousness_6","IPIP50Conscientiousness_7","IPIP50Conscientiousness_8","IPIP50Conscientiousness_9","IPIP50Conscientiousness_10","IPIP50EmotionalStability_1","IPIP50EmotionalStability_2","IPIP50EmotionalStability_3","IPIP50EmotionalStability_4","IPIP50EmotionalStability_5","IPIP50EmotionalStability_6","IPIP50EmotionalStability_7","IPIP50EmotionalStability_8","IPIP50EmotionalStability_9","IPIP50EmotionalStability_10","IPIP50Extraversion_1","IPIP50Extraversion_2","IPIP50Extraversion_3","IPIP50Extraversion_4","IPIP50Extraversion_5","IPIP50Extraversion_6","IPIP50Extraversion_7","IPIP50Extraversion_8","IPIP50Extraversion_9","IPIP50Extraversion_10","IPIP50Intellect_1","IPIP50Intellect_2","IPIP50Intellect_3","IPIP50Intellect_4","IPIP50Intellect_5","IPIP50Intellect_6","IPIP50Intellect_7","IPIP50Intellect_8","IPIP50Intellect_9","IPIP50Intellect_10"
3838987,"female",20,"CurrentInUniv",6.1652921905405,5.65577872265883,6,4,5,3.57122490817146,1,1.18046252375805,2,2,3,2,4.02409194628826,2.21917330825067,5,4.81769125306128,5,4,4.43047609748729,6,5,5,5,6,4.7657375477546,6,6,5.15657228758239,1,4,5,2.26975548436271,3,1.71827965203433,5,2,6.0697041920089,4.96912558374172,4,2.34122274146832,5,5.15927275921783,1.53936013159133,5,5,6,5,0.941496776734459,1,2
3860267,"female",33,"CurrentInUniv",3.87225647692736,4.32316948480906,5,6,5,4.37789357866089,4,1.87243080091607,2,1,5,4,3.46474793217729,1.79919798603277,3,2.66348173716962,4,3,2.73742717983709,4,4,4,2,4,4.97080971047115,2,4,4.59081866792547,4,3,5,2.72969282311135,2,0.703779353374133,2,5,4.57817603355683,4.74788875497279,5,6.13061226683959,4,4.89187924524288,0.838027435287915,5,4,5,2,0.44245955630672,2,2
3863268,"female",50,"CollegeDegree",5.820935225574,4.71416443065498,4.6685922113763,7.28464415194534,4,2.56862408098572,1.27177897941626,2.35914239991542,2.55586235128763,3.86312239458777,4.34238714871506,3.36852332361768,3.14830258786123,2.38107441784744,5,3.78827919984974,6.3254196899531,6.39731472279381,3.15306293410346,3.06988148322854,3.65185561406897,4,4,5.72599935506837,5.5898518727301,5,6.81368491737145,3.35022230874941,1.74719990518115,3.46422721655133,3.3884364706842,5.45842449242876,4.19051630247911,2.90003593234229,3.97737971529411,2,3.00399578927332,4.84758611814681,3.33479585585122,3.50152726471541,5,6.71719850062895,2.26393042395321,4,6.4635108453228,5.26786748125298,4.68002510873293,0.879323127553011,1.89184585886853,-0.10755494007782
3875321,"female",37,"CurrentInUniv",6.4767135462974,2.46063425810218,6,4,4.99490624924442,4.57666436482145,1,3.31839442597375,3,1,3,4,3.24506112108659,5.22460514009364,4.67842588987911,5.47866636858533,6,2,3.23046467729048,5,3,5.70695008362488,3.97580605831588,6,3.74152123551813,4.23009274101413,5,4.80133776492395,3,4,5,3.72569995049446,1,2.27424429013012,5,3.36157367599383,4.64252579691969,2.72597872959888,4,3.17549730318867,3.57996349921897,2.97026021542803,4.88876877142671,5.74455007152363,4,4,4,2.14413881766143,3,3
3878583,"female",32,"SomeCollege",4.95374931050632,4.91433594522589,5.57460565088729,4.22744829172233,5,5.81047317398347,1.68491108988078,3.35506372654266,2.46149160032095,1.8136498998001,2.43738332726192,2.59642303981885,3.84384506074851,3.15252897411739,5,6.45302093363574,6.5128670804138,4.80095403850343,4.64300538186441,1.51243987833577,1.87636315321559,5,5,5.94175098726481,2.6996721541107,5,4.19368646652899,4.06527312431817,0.490763541566979,5.05773323924484,3.0200052674571,1.37433009688697,1.08424975521256,2.29080753825535,2.34133445189701,6,6.37736662497016,7.30423160565734,5.91949427105392,5.76022812329325,5,4.98022010733014,4.61033776984987,5,4.16107245998596,3.84293739212286,5.63548308700473,4.83009617418746,3.39525744063517,4.86656459354944
3888152,"female",22,"CollegeDegree",6,5,4.84628764038563,5.1624917744803,6.4501430930473,6,2.57509111117267,2,0.990189927174734,0.679361665872505,1.89123510086962,3.33194885701351,2,2,3.99220168893695,3,5.97776845601668,5.28305083547302,5,5.915554340957,2.08428920702724,4.17674997583713,4.26548936658228,3.38171980796789,2.10890965094456,2.64721977309199,3.27965843296253,2.04927335181216,3.0852081212034,6.34372673358103,5.90527255370716,3,3.76020336758612,6,6.36451081174842,3.42032431273796,5,5,4.87669068376917,2,5.12255546547463,5,6,4.05659903512762,5.45784141884922,4.17334526099564,5.63922185411562,3,4.54613149576543,2.26959423273297
3920828,"female",18,"CurrentInUniv",5.49861400198878,5.35766330627663,5.42820419644738,4.6119192438913,5,4.62723700436382,0.0505900819997982,1.01218780640164,3.09015690436485,2.19448164188847,3.11609225709092,2.45218959948732,4.66492639549878,3.39111979090495,3,1.95028613465934,3.97698044868809,3.55744387360877,2.9142009486221,2.33596107593311,2.58923212364807,2,2,4.2568239801138,3.12102116684922,2,3.33195721480155,3.47856182031046,2.723885612783,5.14469176894972,3.82280544242638,3.18635923204906,4.1810108616901,3.1665389867523,4.87267231424371,1,3.77460672991021,2.48536431860365,1.71189192484204,2.18848908276235,5,4.34460939585889,2.70116091051449,3,3.18998127016271,4.32360417949701,4.18696126915307,2.64597173503385,3.50185949572233,0.500954770842563
3942756,"female",49,"HSgrad",5,4,6.74613125083406,4.03881540583946,4,4,1.4697791304309,1,3.16842037609298,1.36339696385512,2.00246136113112,3.36656479884019,4,1,4,4,5.93687319245979,6.19154841247048,4,5.01253220225214,3.45701202065568,1,1,3.94371654728648,1,1,3.56501654469189,3.39799028257915,4.49684999437429,6.1629326895929,4.25978544835808,1,2.02873400367039,1,3.87152098004612,5,6,5,4.31696884198592,3,4,5,2,6,4.9601517800846,3.98997629725402,4.55130990546977,2,2.61141869213896,5.63697312756587
3953097,"female",41,"CollegeDegree",5.79903329835709,6.25882492954011,6.97736056921628,8.42707857914173,5,7.00391827615908,3.59549891124286,1.60455775046235,-0.666449413970338,0.34179941483432,4.83177811483253,4.74916024145873,3.03371248411273,3.38857868986619,2,3.76758942787933,5.0587219038746,4.61061183422649,2.11004988355608,1.54076255964742,3.05886599391504,6,6,5.90750921305786,5.74802150159596,6,6.15939014493966,4.60932562301369,0.669262265143094,2.35119145386416,4.89929883162917,4.85492227729816,2.9712596180578,4.6935711759243,6.95183394888045,4,3.85075999668459,3.3856062420133,5.06055428376275,4.24661614231978,6,5.61301347329315,1.26259454605724,6,5.27925102645629,6.35437856920684,3.63768075201415,0.371459777627059,0.52572698027666,0.195143976635469
3981292,"female",24,"SomeCollege",4,1,2.93547493954908,4.74904436115037,6,5,2.47978020467792,2,3.04961150508418,6.02855752515069,4.5549093662353,5.00823314688179,5,4,6,6,5.41773023940848,3.87349059946962,5,2.58289695387946,4.148508696331,5,3,3.90164805092439,6,5,4.65732912360371,2,3.93238902974565,4.57186516468693,6.20414177286161,6,1.61006723391537,5,5.26093221016654,3,2,3,6.59682300541108,1,5,5,4,6,5.77300237037527,5.23997245962685,0.921750207568348,1,2.57201628288721,3.26279926886003
3991045,"male",60,"CollegeDegree",5.4425802310388,4.78943235121054,5,5,4.86516994081274,5.2891830714743,1,0.852668630301091,5,1,1,2,1.19196264436641,5.70693794328349,4.48923591449712,4.7222847996315,6,5,5.2960112923917,2,5,3.72079085819771,3.71103622634436,6,4.41051563297483,5.50302696218758,5,2.84351670852088,1,3,5,4.89903657411452,4,3.7154523207043,5,0.562530096486702,1.72984444267449,2.73938584661928,3,2.50831172206845,3.20962496787489,4.3207034214083,2.85399751788102,1.73733679768928,4,5,4,1.49771219781914,5,3
3993016,"female",21,"CurrentInUniv",2,2,2,4,3.37325515531242,3,3,5,6,6,4,2,2,3,5.94734343242812,6,6,5,2,2,2,6.55353147565889,2.23097982408164,6,5,3.17872323819058,3,4.15477796375868,2,5,4,4,1,1,2,6.96933502203195,5,6,6,6,5.48210815418262,2,3,2.75847998158291,5,6,5,2,2,2
4037012,"female",23,"SomeCollege",5,2,3.2952510506094,2.46190165789712,4.57524114826733,5,3.26722359543372,3,2.69975972106455,2.43451806535285,6.29862807658056,5.59943947615556,4,4,3.5430799734205,3,3.56417324746873,1.37281222718123,1,1.51262561030529,3.05287012506084,6.17388243768124,4.91083090183932,3.44200631860067,5,3.8897472801034,4.04833325651078,3.56200434623164,1.54348914453357,4.63266429053474,4.5082226163787,5,3.16001159805691,5,4.71847825097698,1.57931178395811,3,3,3.82913622040786,1,4.79854326549108,6,5,6.6597609258858,5.73297603310153,5.09441307847589,4.11301860986873,1,0.513325069775936,0.940346725027821
4042637,"male",60,"CollegeDegree",4,3,3.25319343953717,3.77270585690922,4,6,4.80903099808351,2,3.35695023644646,2.76022001829509,5.67986111153566,3.79357489971691,4,2,5,5,5.16319780380872,4.72325834804727,4,0.761263452658269,2.56466089994525,4,4,3.50214069358186,4,4,3.20469977070304,2.45312895184823,1.79150623842538,3.84857238108899,3.97681789887055,4,2.24860856315848,3,4.27882994814533,4,4,3,3.34261053560703,2,6,6,5,5,4.86740339752351,6.49518581450177,4.54176587007743,1,0.825983662785269,2.32888062671503
4049691,"female",21,"CurrentInUniv",4.31136759980696,4.05897366013143,3,2,6,5.029591351521,5,3.7497666296902,5,5,5,4,5.02243454273519,2.07947372711944,2,1.83002799012003,2,5,4.58381771376684,4,4,4,5,3,7.26919674262096,2,5,4.18185785234545,2,4,5,3.29657123204706,4,2.59056372326762,4,2,4.84920066964203,6.16089235295815,2,2.87845979800337,5,3.93685137677416,3.56287431193437,5,5,6,3,0.186108055815002,4,4
4061656,"female",19,"CurrentInUniv",6.92785338711107,3.87560814907019,6,3,7.16163504728928,5.7686120329779,1,2.13417225230413,1,1,6,3,2.35259108143728,4.35902287524898,5.89102982590238,5.15910116957215,5,2,3.75206876914925,4,2,6.38380172341552,3.70918119859033,5,3.57096240291491,2.61379211720907,5,4.30455768930109,5,4,5,3.91070381004321,2,2.81476169192264,4,3.46645993319767,4.09118413960906,4.78458266405369,4,2.87558325806103,5.46623591518768,4.46108152034686,6.87549089107355,8.49189073162902,6,6,6,0.492567263750136,3,3
4081671,"female",16,"less12yrs",4.60718973671286,5.27927952422112,6,6,3.78000165050495,4.52388974101891,1,1.46611073623072,2,4,1,3,1.85703173173275,3.69695756001796,3.64543203262214,4.27647781979232,5,5,1.05689932229254,2,6,1.53649815920167,4.60740874714137,6,2.73886471994816,2.23097428626672,4,4.75737629886977,1,3,1,1.23983027760963,1,1.90693162577396,2,6.24025859162759,4.09499494637761,6.48240453592844,6,5.0272354260426,4.16931263639915,3.48583114064503,1.91147017987162,6.55737058546854,3,3,4,4.19549792904796,1,1
4085574,"female",19,"CurrentInUniv",3.63686727846172,4.15453061751743,1.84774760474016,5.808023821266,5,3.69007826499766,3.13335742984839,1.18931220344533,4.79579377574531,3.16652088214716,5.57140218906353,2.18855573036561,3.81114709270833,2.90778707308969,6,2.73049711986454,5.38421015058212,4.70263683082886,5.16580689782583,3.19627759440896,1.03695666000014,4,1,3.00796070905037,3.91117010106659,5,4.35130669829685,1.50101056934204,5.34147636325985,5.21813271362573,5.41674812299022,7.91687234082829,3.40974749027404,5.78815963611349,5.22086292438741,1,1.9046608418459,2.23272918985313,0.839270927510529,1.67677864613365,6,5.47495272603871,5.0993335889589,2,5.04652130176343,6.50869078820782,3.22877465657135,1.0635748650484,3.80897632967645,2.28670643228035
4131471,"female",18,"CurrentInUniv",5.17030995901506,5.94609171550102,5.57112558067499,5.71236739516131,4,2.37803331366682,2.08972777976561,1.47353855384127,2.44567141943902,3.48884069605966,1.41374018032009,0.859326875795013,2.26973957121435,2.95584031111268,4,6.53118987256318,5.0840814048562,6.50992211524168,5.9990640627008,6.32518395651168,4.59743244606307,4,3,4.99193182122408,4.71396139329115,5,4.90605835451046,3.69283799303452,4.19676849339865,4.14502706165533,4.9417826467604,2.65765359567047,5.02403831349569,2.59480948916563,3.9246157755119,4,5.64816664180172,5.16640749356953,3.01155605220173,2.82462420641917,4,5.2235264327005,2.29665356645635,5,4.2151142877929,3.22095230546609,5.577122686663,5.10647031098206,3.66484514913357,4.7936823035959
4171193,"male",19,"CurrentInUniv",5.1588390261603,4.72735885759134,4.43753534960213,4.06349929950338,4,4.23025505480885,1.31960218898222,2.43803639222381,1.97432112360136,3.83779364365765,1.04504326719774,0.805191935956187,1.09468055194421,4.40174654540285,5,4.37044818678118,4.31724059577509,4.29334403287469,5.84452045827378,3.33861552817823,4.95714949311067,2,2,4.01258053748517,3.32936721518536,5,5.34513779847339,2.01708672475792,4.4697594191015,3.33673509904092,3.84092794586485,3.1761774596886,2.72813515677079,3.6630486270392,4.32765406399914,3,3.68074074848862,3.96797448936254,2.11177827831278,1.34682141889475,5,5.24605936854927,3.30274467562689,6,4.71153734880266,4.57382044308357,4.0032743433104,1.63531447081399,3.18611420620045,1.48952931481096
4184534,"female",39,"CurrentInUniv",3,5,5,5,3.48329975426282,2,6,4,3,2,1,1,2,1,5.73406368377128,6,5,5,5,5,2,2.60457054354395,3.96884357276707,2,1,-0.467731064303272,2,1.16914646996901,4,5,6,5,5,5,1,3.36052258068025,3,1,2,2,4.88317631185295,5,5,4.8541472455335,5,5,4,2,3,2
4260760,"female",16,"less12yrs",5,6,6,6,4.63215581270138,5,1,1,1,3,2,4,4,4,3.99708436973307,4,5,5,4,4,4,3.16462056957808,4.99254287436996,4,4,3.28552830215087,5,2.32513731709257,1,5,1,6,5,4,6,1.45602420368384,1,4,1,1,5.7797342032503,5,4,2.99306242344963,6,6,4,1,5,2
4261704,"female",16,"less12yrs",3.15540289312609,4.46548333219203,4,5,5.41001947597469,3.63927891137152,2,0.855018061073088,2,5,4,3,4.73087049292449,3.20983921585179,5.56196826968304,2.89973617954773,5,5,4.83160593252815,2,4,0.183014031491243,1.4335691867807,5,2.9086338684855,2.68490952622462,3,3.50958437262931,2,4,5,2.90243486448068,4,5.34877066826637,2,2.7878868684892,4.53224722202776,2.96549308256294,3,2.09755644434369,4.88653253617652,4.07193796345429,1.66289127998639,5.17035957012902,4,4,2,3.00758086653641,2,3
4339351,"female",27,"GradOrProDegree",5.58155191703653,7.28761694692201,6,6,6.34399754931125,4.36073545785964,1,1.12991121855267,1,3,2,1,-0.426356584340907,0.79214593567528,6.84926638513191,5.64122681581349,6,6,5.41573392593953,6,5,4.17267464563577,3.41938830456759,6,5.24783978581062,2.91813360029775,6,2.87238422365529,4,3,5,3.90968044482615,3,3.50119704474326,2,3.90373311895526,4.1825970897788,6.37788753650766,5,3.46748487433935,4.6126271102132,4.08117970915044,4.4066386426049,6.53178324509869,5,5,6,2.62107961339405,5,1
4385596,"female",18,"CurrentInUniv",5,4,5.05207160943757,5.03734037164434,4.66722123246797,4,2.95392703234176,3,2.50041424029255,2.59663214148243,2.84386673612698,2.28499020287793,2,5,3.06837414773178,4,6.19756689762821,4.22833692164824,4,3.56001441355272,1.20471020176835,3.06823535609766,2.57464619299035,3.55092907095407,4,3.72931190399608,3.11883097964413,2.76013146200986,3.75735959988727,4.09078712526699,5.13177338777989,4,4.76301195066679,4,4.04119195347133,4.29116910516982,5,3,2.77834293519136,2,4.41834610175831,5,2,3.53619670589276,4.49173898341479,3.6666334607437,2.8915751248841,2,3.39304839604736,2.76630286855006
4478094,"female",48,"GradOrProDegree",6,4,4.93242013253504,4.91582240618824,6.19379935984415,6,1.19181735419877,1,2.87799132812046,1.04811661906203,5.41368340838946,4.77672304770474,6,4,5.30682840532664,6,4.48636494559636,4.9427179425684,4,3.97047251624287,5.73839161292045,3.5139751133081,4.84319709123204,6.25754944201246,5,4.96471827382394,7.10216390202772,5.31327058498715,1.1991403149479,1.49175573211398,0.905973940924047,1,-0.374710621107883,1,3.58222847765807,5.27041268628349,6,6,4.9790914633059,6,5.27698177346609,6,6,5.47929104666487,5.52121935763945,3.66125924148968,4.2278225507372,2,2.99738445669948,2.47741375828535
4496982,"male",16,"less12yrs",5,4,5.80029537677488,5.21350358230438,5.31212902182027,5,1.62785647459944,3,5.15701117537417,1.69075348284822,4.02230313777521,3.10008619074688,2,1,4.92529551478124,4,4.63036774375166,4.23009018842512,4,3.47200731733983,1.23825951579313,1.81539471513213,2.74985342989353,1.69123791309915,1,0.810179237378287,3.1478299653275,1.72876291393795,5.94220286863048,5.79303997276978,4.47861282003344,4,4.52667947024919,4,3.38093680993802,4.68932831228913,5,6,5.41346782448272,4,4.10470612847973,6,1,4.93824605070243,5.32349906699133,6.12814412434954,3.56851676056413,1,1.59214397361143,1.89496304324958
4534526,"female",37,"GradOrProDegree",5,5,5.5623173360219,5.55107062973534,5,6,2.06844663639931,2,3.31256724954058,4.263294704575,4.1087836598815,4.27022690887984,5,4,5,5,5.19237343298943,3.60645881440887,5,0.701122458298701,4.44400624608243,5,5,6.62548335768507,5,4,6.97282632645603,3.70229822329211,2.40653082023046,3.89735085130394,4.33333755922355,5,4.63868996684375,5,4.44274235218974,2,3,3,3.03967056055717,1,5,4,3,5,4.32682576031003,7.4449948134479,3.12756455561889,1,3.11257368663441,4.77272261437303
4546206,"female",19,"CurrentInUniv",3.03021617583795,3.45629498736257,3.99892928577973,3.42297456218024,4,6.01294984846857,2.40809870552268,2.04426446575798,5.09831693493669,1.79031741552651,1.43624345539744,2.86176960179229,1.3939446407341,3.09866532254355,6,5.97446459374329,4.67982454726097,5.05145254578563,4.49574354349758,5.08909984682221,3.60402577676619,3,3,6.73776990598339,1.99863341131617,3,4.10273688940161,4.11097972732686,0.896135004487699,3.85036522520853,2.64087711156264,1.18153871478311,1.01851640002054,2.64597500916097,0.427604180456302,5,7.43209064962094,5.7495801474008,4.50313109943543,5.33955561465108,3,3.14538563437198,2.87499116586796,5,2.75132914944642,4.49270325613977,4.99069898219396,4.26267171572588,2.75875259469216,2.39575410100079
4569698,"male",18,"SomeCollege",4.41733297029077,3.55498456065757,4,3,4.21396763455233,5.31244873041829,3,3.33171278188124,5,2,4,2,2.18923033057489,4.12121157908857,5.1123977089877,4.7763366944465,5,4,5.11441510339044,2,2,3.6945018244964,3.31306222656094,4,4.53866001363395,2.30522406906516,4,3.65535301034554,5,3,2,2.26481346356162,2,0.695950868645545,1,5.35145141012251,5.94948870346869,6.08362293111386,4,6.38311831476848,4.36646813197603,5.15170161705181,2.92357361001059,4.3200549025686,4,5,3,1.94363535357933,3,2
4585826,"male",18,"HSgrad",2,5,4.05936712030046,5.76255619600042,4,1,2.17887539188726,1,2.50542172622219,4.15051215076776,3.96285441391621,2.58897677519609,3,2,5,4,4.94319813853525,4.81330374043246,2,2.78583255752003,3.74072833023363,1,1,3.66022018348378,1,1,4.39053911271459,3.04894342075378,3.75173501471509,5.43490688413268,3.40741310852708,4,4.26131534984715,4,1.31195153812595,3,3,4,2.1830360931191,2,5,5,2,3,4.41712923425918,5.28427417162024,3.03943052418133,1,1.86504560462255,1.30041114499819
4594366,"female",47,"GradOrProDegree",4.41355043754906,5.25891092741371,3.92215242392445,3.67163505909897,4,4.80205044013191,2.39302602070719,1.9745705067456,0.71126124005228,3.77365834793463,5.35980970660941,3.23119116990063,3.66021547652285,1.1754567166378,6,3.98252641188765,4.0975912721897,2.37881836520957,4.41924054941337,3.49886687647245,2.08084252305296,4,5,3.22751463970085,3.05984972831839,2,1.62451584896675,2.69847990761996,4.09784128259877,4.62724369126569,2.3890841294036,5.93920946411655,4.72557965832898,5.02974595011091,4.36784933309423,1,2.7976049414594,1.73744969542142,1.50130085650365,1.00641617513007,6,3.9908513665097,6.58340640720556,6,5.65032527283349,6.91483082188082,6.94410233178483,1.47790181498526,1.07418646513549,1.07424367101293
4604104,"female",19,"CurrentInUniv",6,6,5.48599829350625,6.05475373101311,5,6,1.32272060833532,1,1.03168203955333,2.38536693570436,3.59841595326801,3.03044213294263,2,1,2,2,3.03003628909942,4.0816130474056,2,1.0740038923537,2.12079857240032,1,3,2.90400455762961,4,1,2.31854171215819,2.98689806916385,3.06267486378759,4.19901153181308,4.33188678864751,4,4.37531911179035,6,5.35067292863662,1,1,2,2.52812751952593,1,6,4,4,6,4.60217729138812,3.99699584063324,3.46437955129609,1,1.91231315284367,1.15432324795807
4646815,"male",59,"CollegeDegree",4,5,3.61127833805471,4.8121889780146,5.57987145794494,6,3.21440918216698,2,1.9858380131712,3.08748291195936,3.17199398323417,2.4792791340724,3,1,4.70813311291055,4,6.48144126005156,4.27143057573338,4,3.60155669166027,0.978553106342093,2.07660502712323,1.96074396910847,2.58629658869425,2,2.73503952244,2.99255114000981,2.04210387346095,5.86040884447206,4.11036067777379,4.13255440300354,4,3.95927468276597,3,4.40802958972394,4.30321597414065,5,2,1.64684868127612,1,6.60344597571012,4,4,3.86791379335871,4.06542640939016,6.5729338341309,3.30697393637516,1,1.96488257168409,2.07655728377702
4689631,"female",20,"CurrentInUniv",4,4,4.61822816103288,4.50342501017468,3.55133116464136,6,5.97680234862202,4,4.01924706760756,1.83540179813491,1.25671537210887,2.51412286996848,3,4,3.60261842982111,3,6.24162181722889,4.25357242047082,5,3.09966092951467,1.37941368464478,2.39794724520386,4.44510217688533,3.73786741338578,3,3.41037214145062,2.62879322157999,1.1168584802036,3.19440107347564,4.78748770078063,4.97810510611479,3,1.28435470810559,2,5.22684240013714,4.97163990100976,6,4,4.98308675489482,3,5.4960715143542,6,4,3.94168413391284,5.41406237101491,5.30095107424446,2.96281725244886,1,1.53449028136924,1.35930719683485
